"Rocky Brands, Inc.",organization
"Rocky Mountain Chocolate Factory, Inc.",organization
"Roku, Inc.",organization
Rosehill Resources Inc.,organization
Rosehill Resources Inc.,organization
Rosehill Resources Inc.,organization
Rosetta Genomics Ltd.,organization
"Ross Stores, Inc.",organization
"Royal Gold, Inc.",organization
RPX Corporation,organization
"RTI Surgical, Inc.",organization
"Rubicon Technology, Inc.",organization
"RumbleOn, Inc.",organization
"Rush Enterprises, Inc.",organization
"Rush Enterprises, Inc.",organization
"Ruth&#39;s Hospitality Group, Inc.",organization
RXi Pharmaceuticals Corporation,organization
RXi Pharmaceuticals Corporation,organization
Ryanair Holdings plc,organization
"S&T Bancorp, Inc.",organization
S&W Seed Company,organization
Saban Capital Acquisition Corp.,organization
Saban Capital Acquisition Corp.,organization
Saban Capital Acquisition Corp.,organization
"Sabra Health Care REIT, Inc.",organization
"Sabra Health Care REIT, Inc.",organization
Sabre Corporation,organization
"SAExploration Holdings, Inc.",organization
"Safety Insurance Group, Inc.",organization
"Sage Therapeutics, Inc.",organization
"Saia, Inc.",organization
"Salem Media Group, Inc.",organization
"Salisbury Bancorp, Inc.",organization
"Sanderson Farms, Inc.",organization
"Sandy Spring Bancorp, Inc.",organization
"Sangamo Therapeutics, Inc.",organization
Sanmina Corporation,organization
Sanofi,organization
Sapiens International Corporation N.V.,organization
"Sarepta Therapeutics, Inc.",organization
"Savara, Inc.",organization
"SB Financial Group, Inc.",organization
"SB Financial Group, Inc.",organization
SBA Communications Corporation,organization
"ScanSource, Inc.",organization
"Schmitt Industries, Inc.",organization
"Schnitzer Steel Industries, Inc.",organization
Scholastic Corporation,organization
Scientific Games Corp,organization
scPharmaceuticals Inc.,organization
"Scripps Networks Interactive, Inc",organization
"SCYNEXIS, Inc.",organization
"SeaChange International, Inc.",organization
Seacoast Banking Corporation of Florida,organization
Seagate Technology PLC,organization
Seanergy Maritime Holdings Corp,organization
Seanergy Maritime Holdings Corp,organization
Sears Holdings Corporation,organization
Sears Holdings Corporation,organization
"Sears Hometown and Outlet Stores, Inc.",organization
SeaSpine Holdings Corporation,organization
"Seattle Genetics, Inc.",organization
"Second Sight Medical Products, Inc.",organization
"Second Sight Medical Products, Inc.",organization
Secoo Holding Limited,organization
SecureWorks Corp.,organization
Security National Financial Corporation,organization
SEI Investments Company,organization
"Select Bancorp, Inc.",organization
Select Income REIT,organization
"Selecta Biosciences, Inc.",organization
"Selective Insurance Group, Inc.",organization
SemiLEDS Corporation,organization
Semtech Corporation,organization
Seneca Foods Corp.,organization
Seneca Foods Corp.,organization
"SenesTech, Inc.",organization
Senior Housing Properties Trust,organization
Senior Housing Properties Trust,organization
Senior Housing Properties Trust,organization
"Senomyx, Inc.",organization
"Sensus Healthcare, Inc.",organization
"Sensus Healthcare, Inc.",organization
Sentinel Energy Services Inc.,organization
Sentinel Energy Services Inc.,organization
Sentinel Energy Services Inc.,organization
"Sequential Brands Group, Inc.",organization
"Seres Therapeutics, Inc.",organization
"ServiceSource International, Inc.",organization
"ServisFirst Bancshares, Inc.",organization
"Seven Stars Cloud Group, Inc.",organization
Severn Bancorp Inc,organization
"SG Blocks, Inc.",organization
"SGOCO Group, Ltd",organization
Sharps Compliance Corp,organization
"SharpSpring, Inc.",organization
Shenandoah Telecommunications Co,organization
"ShiftPixy, Inc.",organization
"Shiloh Industries, Inc.",organization
"Shineco, Inc.",organization
Shire plc,organization
"Shoe Carnival, Inc.",organization
Shore Bancshares Inc,organization
"ShotSpotter, Inc.",organization
"Shutterfly, Inc.",organization
"SI Financial Group, Inc.",organization
Siebert Financial Corp.,organization
"Sienna Biopharmaceuticals, Inc.",organization
"Sientra, Inc.",organization
Sierra Bancorp,organization
"Sierra Oncology, Inc.",organization
"Sierra Wireless, Inc.",organization
Sify Technologies Limited,organization
"Sigma Designs, Inc.",organization
"Sigma Labs, Inc.",organization
"Sigma Labs, Inc.",organization
"SigmaTron International, Inc.",organization
Signature Bank,organization
Signature Bank,organization
Silgan Holdings Inc.,organization
Silicom Ltd,organization
"Silicon Laboratories, Inc.",organization
Silicon Motion Technology Corporation,organization
"Siliconware Precision Industries Company, Ltd.",organization
Silver Run Acquisition Corporation II,organization
Silver Run Acquisition Corporation II,organization
Silver Run Acquisition Corporation II,organization
Silvercrest Asset Management Group Inc.,organization
"SilverSun Technologies, Inc.",organization
Simmons First National Corporation,organization
"Simulations Plus, Inc.",organization
Sina Corporation,organization
"Sinclair Broadcast Group, Inc.",organization
"Sino-Global Shipping America, Ltd.",organization
"Sinovac Biotech, Ltd.",organization
Sirius XM Holdings Inc.,organization
"SITO Mobile, Ltd.",organization
"Sky Solar Holdings, Ltd.",organization
Skyline Medical Inc.,organization
"SkyWest, Inc.",organization
"Skyworks Solutions, Inc.",organization
Sleep Number Corporation,organization
SLM Corporation,organization
SLM Corporation,organization
Small Cap US Equity Select ETF,organization
"SMART Global Holdings, Inc.",organization
"Smart Sand, Inc.",organization
"SmartFinancial, Inc.",organization
"Smith Micro Software, Inc.",organization
SMTC Corporation,organization
"Snyder&#39;s-Lance, Inc.",organization
"Social Reality, Inc.",organization
"Socket Mobile, Inc.",organization
SodaStream International Ltd.,organization
Sohu.com Inc.,organization
Solar Capital Ltd.,organization
Solar Senior Capital Ltd.,organization
"SolarEdge Technologies, Inc.",organization
"Soleno Therapeutics, Inc.",organization
"Soleno Therapeutics, Inc.",organization
"Soligenix, Inc.",organization
"Soligenix, Inc.",organization
Sonic Corp.,organization
"Sonic Foundry, Inc.",organization
"Sonoma Pharmaceuticals, Inc.",organization
"Sonoma Pharmaceuticals, Inc.",organization
"Sophiris Bio, Inc.",organization
"SORL Auto Parts, Inc.",organization
"Sorrento Tech, Inc.",organization
"Sorrento Therapeutics, Inc.",organization
Sotherly Hotels Inc.,organization
Sotherly Hotels Inc.,organization
Sotherly Hotels Inc.,organization
"Sound Financial Bancorp, Inc.",organization
South State Corporation,organization
"Southern First Bancshares, Inc.",organization
"Southern Missouri Bancorp, Inc.",organization
"Southern National Bancorp of Virginia, Inc.",organization
"Southside Bancshares, Inc.",organization
SP Plus Corporation,organization
"SPAR Group, Inc.",organization
"Spark Energy, Inc.",organization
"Spark Energy, Inc.",organization
"Spark Therapeutics, Inc.",organization
"Spartan Motors, Inc.",organization
SpartanNash Company,organization
SPDR Dorsey Wright Fixed Income Allocation ETF,organization
"Spectrum Pharmaceuticals, Inc.",organization
"Spero Therapeutics, Inc.",organization
Sphere 3D Corp.,organization
Spherix Incorporated,organization
"SPI Energy Co., Ltd.",organization
"Spirit Airlines, Inc.",organization
Splunk Inc.,organization
"Spok Holdings, Inc.",organization
"Sportsman&#39;s Warehouse Holdings, Inc.",organization
"Spring Bank Pharmaceuticals, Inc.",organization
"Sprott Focus Trust, Inc.",organization
"Sprouts Farmers Market, Inc.",organization
"SPS Commerce, Inc.",organization
"SS&C Technologies Holdings, Inc.",organization
SSR Mining Inc.,organization
STAAR Surgical Company,organization
"Staffing 360 Solutions, Inc.",organization
Stamps.com Inc.,organization
"Stanley Furniture Company, Inc.",organization
Star Bulk Carriers Corp.,organization
Star Bulk Carriers Corp.,organization
Star Bulk Carriers Corp.,organization
Starbucks Corporation,organization
State Auto Financial Corporation,organization
State Bank Financial Corporation.,organization
SteadyMed Ltd.,organization
"StealthGas, Inc.",organization
"Steel Dynamics, Inc.",organization
"Stein Mart, Inc.",organization
Stellar Acquisition III Inc.,organization
Stellar Acquisition III Inc.,organization
Stellar Acquisition III Inc.,organization
"Stellar Biotechnologies, Inc.",organization
"Stemline Therapeutics, Inc.",organization
"Stericycle, Inc.",organization
"Stericycle, Inc.",organization
"Sterling Bancorp, Inc.",organization
Sterling Construction Company Inc,organization
"Steven Madden, Ltd.",organization
Stewardship Financial Corp,organization
"Stitch Fix, Inc.",organization
"Stock Yards Bancorp, Inc.",organization
StoneCastle Financial Corp,organization
"Strata Skin Sciences, Inc.",organization
"Stratasys, Ltd.",organization
Strattec Security Corporation,organization
Stratus Properties Inc.,organization
"Strayer Education, Inc.",organization
"Streamline Health Solutions, Inc.",organization
Strongbridge Biopharma plc,organization
Student Transportation Inc,organization
"Sucampo Pharmaceuticals, Inc.",organization
"Summer Infant, Inc.",organization
"Summit Financial Group, Inc.",organization
Summit State Bank,organization
Summit Therapeutics plc,organization
"Sun Bancorp, Inc.",organization
Sun Hydraulics Corporation,organization
Sundance Energy Australia Limited,organization
"Sunesis Pharmaceuticals, Inc.",organization
"SunOpta, Inc.",organization
SunPower Corporation,organization
Sunrun Inc.,organization
"Sunshine Bancorp, Inc.",organization
"Sunworks, Inc.",organization
"Super Micro Computer, Inc.",organization
"SuperCom, Ltd.",organization
Superconductor Technologies Inc.,organization
"Superior Uniform Group, Inc.",organization
"Supernus Pharmaceuticals, Inc.",organization
"support.com, Inc.",organization
"Surgery Partners, Inc.",organization
"Surmodics, Inc.",organization
Sussex Bancorp,organization
SVB Financial Group,organization
"Sykes Enterprises, Incorporated",organization
Symantec Corporation,organization
"Synacor, Inc.",organization
Synalloy Corporation,organization
Synaptics Incorporated,organization
"Synchronoss Technologies, Inc.",organization
"Syndax Pharmaceuticals, Inc.",organization
"Synergy Pharmaceuticals, Inc.",organization
"Synlogic, Inc.",organization
"Synopsys, Inc.",organization
"Syntel, Inc.",organization
"Synthesis Energy Systems, Inc.",organization
"Sypris Solutions, Inc.",organization
"Syros Pharmaceuticals, Inc.",organization
"T. Rowe Price Group, Inc.",organization
"T2 Biosystems, Inc.",organization
"Tabula Rasa HealthCare, Inc.",organization
"Tactile Systems Technology, Inc.",organization
Taitron Components Incorporated,organization
"Take-Two Interactive Software, Inc.",organization
Talend S.A.,organization
"Tandem Diabetes Care, Inc.",organization
"Tandy Leather Factory, Inc.",organization
Tantech Holdings Ltd.,organization
TapImmune Inc.,organization
"Tarena International, Inc.",organization
TAT Technologies Ltd.,organization
"Taylor Devices, Inc.",organization
"TCG BDC, Inc.",organization
TCP Capital Corp.,organization
TD Ameritrade Holding Corporation,organization
"TDH Holdings, Inc.",organization
Tech Data Corporation,organization
Technical Communications Corporation,organization
"TechTarget, Inc.",organization
Tecnoglass Inc.,organization
Tecogen Inc.,organization
"Telenav, Inc.",organization
"TeleTech Holdings, Inc.",organization
"Teligent, Inc.",organization
Tellurian Inc.,organization
"Tenax Therapeutics, Inc.",organization
"TerraForm Global, Inc.",organization
"TerraForm Power, Inc.",organization
Territorial Bancorp Inc.,organization
"TESARO, Inc.",organization
"Tesla, Inc. ",organization
TESSCO Technologies Incorporated,organization
"Tetra Tech, Inc.",organization
"Tetraphase Pharmaceuticals, Inc.",organization
"Texas Capital Bancshares, Inc.",organization
"Texas Capital Bancshares, Inc.",organization
"Texas Capital Bancshares, Inc.",organization
"Texas Capital Bancshares, Inc.",organization
Texas Instruments Incorporated,organization
"Texas Roadhouse, Inc.",organization
TFS Financial Corporation,organization
"TG Therapeutics, Inc.",organization
"The Andersons, Inc.",organization
"The Bancorp, Inc.",organization
The Bank of Princeton,organization
The Carlyle Group L.P.,organization
The Carlyle Group L.P.,organization
The Cheesecake Factory Incorporated,organization
"The Chefs&#39; Warehouse, Inc.",organization
The Community Financial Corporation,organization
The Descartes Systems Group Inc.,organization
"The Dixie Group, Inc.",organization
"The Ensign Group, Inc.",organization
The ExOne Company,organization
"The Finish Line, Inc.",organization
"The First Bancshares, Inc.",organization
The First of Long Island Corporation,organization
